gameTime,label,position,confidence,half,team,visibility
1 - 32:10,Throw-in,1930800,0.131500244140625,1,,visible
1 - 32:11,Indirect free-kick,1931680,0.11361312866210938,1,,visible
1 - 32:13,Indirect free-kick,1933040,0.16631317138671875,1,,visible
1 - 32:14,Indirect free-kick,1934240,0.4039713442325592,1,,visible
1 - 32:14,Kick-off,1934240,0.1957600861787796,1,,visible
1 - 32:15,Ball out of play,1935360,0.1033935546875,1,,visible
1 - 32:15,Indirect free-kick,1935600,0.318115234375,1,,visible
1 - 32:15,Kick-off,1935600,0.22531890869140625,1,,visible
1 - 32:16,Throw-in,1936240,0.1513671875,1,,visible
1 - 32:16,Foul,1936480,0.205718994140625,1,,visible
1 - 32:16,Indirect free-kick,1936560,0.344970703125,1,,visible
1 - 32:16,Kick-off,1936720,0.2025146484375,1,,visible
1 - 32:18,Clearance,1938160,0.10546875,1,,visible
1 - 32:18,Indirect free-kick,1938160,0.1387939453125,1,,visible
1 - 32:18,Throw-in,1938640,0.443939208984375,1,,visible
1 - 32:19,Throw-in,1939440,0.20391676161024305,1,,visible
1 - 32:27,Throw-in,1947440,0.11399078369140625,1,,visible
1 - 32:29,Throw-in,1949520,0.11774444580078125,1,,visible
1 - 32:31,Kick-off,1951040,0.207855224609375,1,,visible
1 - 32:31,Indirect free-kick,1951120,0.23431396484375,1,,visible
1 - 32:57,Corner,1977440,0.10467684268951416,1,,visible
1 - 33:0,Corner,1980640,0.14969873428344727,1,,visible
1 - 33:4,Corner,1984240,0.12363624572753906,1,,visible
1 - 33:7,Corner,1987360,0.10125414282083511,1,,visible
1 - 33:15,Throw-in,1995360,0.11185540093315972,1,,visible
1 - 33:16,Throw-in,1996160,0.218719482421875,1,,visible
1 - 33:16,Indirect free-kick,1996720,0.208282470703125,1,,visible
1 - 33:16,Throw-in,1996960,0.11274549696180555,1,,visible
1 - 33:18,Indirect free-kick,1998480,0.19525146484375,1,,visible
1 - 33:19,Indirect free-kick,1999360,0.10136773851182726,1,,visible
1 - 33:19,Foul,1999360,0.1544952392578125,1,,visible
1 - 33:21,Indirect free-kick,2001600,0.1152801513671875,1,,visible
1 - 33:27,Indirect free-kick,2007520,0.18804931640625,1,,visible
1 - 33:28,Ball out of play,2008480,0.1978759765625,1,,visible
1 - 33:29,Ball out of play,2009760,0.15637969970703125,1,,visible
1 - 33:30,Ball out of play,2010720,0.141021728515625,1,,visible
1 - 33:31,Ball out of play,2011760,0.18115234375,1,,visible
1 - 33:32,Ball out of play,2012720,0.1228179931640625,1,,visible
1 - 33:49,Throw-in,2029520,0.116943359375,1,,visible
1 - 33:51,Throw-in,2031520,0.16678619384765625,1,,visible
1 - 33:54,Indirect free-kick,2034080,0.153411865234375,1,,visible
1 - 33:54,Kick-off,2034080,0.14105224609375,1,,visible
1 - 33:56,Indirect free-kick,2036160,0.104278564453125,1,,visible
1 - 33:57,Indirect free-kick,2037120,0.1949462890625,1,,visible
1 - 34:1,Shots on target,2041360,0.283935546875,1,,visible
1 - 34:1,Shots off target,2041360,0.233184814453125,1,,visible
1 - 34:1,Ball out of play,2041440,0.119171142578125,1,,visible
1 - 34:2,Foul,2042800,0.18072509765625,1,,visible
1 - 34:5,Ball out of play,2045120,0.10760498046875,1,,visible
1 - 34:6,Ball out of play,2046080,0.1694488525390625,1,,visible
1 - 34:7,Ball out of play,2047040,0.1478424072265625,1,,visible
1 - 34:15,Throw-in,2055440,0.11626338958740234,1,,visible
1 - 34:17,Throw-in,2057520,0.11790084838867188,1,,visible
1 - 34:19,Throw-in,2059520,0.15538787841796875,1,,visible
1 - 34:20,Throw-in,2060480,0.1497955322265625,1,,visible
1 - 34:21,Throw-in,2061440,0.21973419189453125,1,,visible
1 - 34:22,Throw-in,2062560,0.2170562744140625,1,,visible
1 - 34:23,Throw-in,2063520,0.343048095703125,1,,visible
1 - 34:24,Throw-in,2064480,0.10247039794921875,1,,visible
1 - 34:25,Indirect free-kick,2065040,0.1223907470703125,1,,visible
1 - 34:25,Throw-in,2065440,0.39453125,1,,visible
1 - 34:25,Corner,2065440,0.2449951171875,1,,visible
1 - 34:26,Corner,2066400,0.1427001953125,1,,visible
1 - 34:26,Throw-in,2066480,0.381744384765625,1,,visible
1 - 34:27,Clearance,2067280,0.1442057341337204,1,,visible
1 - 34:27,Indirect free-kick,2067280,0.1787109375,1,,visible
1 - 34:34,Shots off target,2074080,0.10870361328125,1,,visible
1 - 34:34,Shots on target,2074159,0.185333251953125,1,,visible
1 - 34:34,Throw-in,2074320,0.11484527587890625,1,,visible
1 - 34:34,Indirect free-kick,2074320,0.13140106201171875,1,,visible
1 - 34:34,Clearance,2074480,0.1085408553481102,1,,visible
1 - 34:34,Ball out of play,2074480,0.27734375,1,,visible
1 - 34:35,Indirect free-kick,2075920,0.15606689453125,1,,visible
1 - 34:36,Shots on target,2076239,0.1547393798828125,1,,visible
1 - 34:36,Shots off target,2076239,0.155059814453125,1,,visible
1 - 34:36,Clearance,2076400,0.11487579345703125,1,,visible
1 - 34:38,Clearance,2078239,0.2138671875,1,,visible
1 - 34:38,Indirect free-kick,2078239,0.1661529541015625,1,,visible
1 - 34:47,Ball out of play,2087440,0.12892913818359375,1,,visible
1 - 34:47,Throw-in,2087600,0.2330322265625,1,,visible
1 - 34:47,Indirect free-kick,2087600,0.135009765625,1,,visible
1 - 34:50,Indirect free-kick,2090800,0.223785400390625,1,,visible
1 - 34:50,Foul,2090800,0.112548828125,1,,visible
1 - 34:50,Kick-off,2090800,0.107147216796875,1,,visible
1 - 34:52,Foul,2092719,0.11426544189453125,1,,visible
1 - 34:52,Indirect free-kick,2092960,0.30792236328125,1,,visible
1 - 34:53,Kick-off,2093040,0.11590576171875,1,,visible
1 - 34:55,Indirect free-kick,2095840,0.314300537109375,1,,visible
1 - 34:55,Kick-off,2095840,0.211700439453125,1,,visible
1 - 34:57,Indirect free-kick,2097600,0.11111640930175781,1,,visible
1 - 34:57,Foul,2097600,0.1365966796875,1,,visible
1 - 35:0,Clearance,2100880,0.185791015625,1,,visible
1 - 35:0,Indirect free-kick,2100880,0.1121063232421875,1,,visible
1 - 35:0,Corner,2100880,0.15627288818359375,1,,visible
1 - 35:2,Clearance,2102640,0.11962890625,1,,visible
1 - 35:3,Corner,2103680,0.17935562133789062,1,,visible
1 - 35:3,Throw-in,2103920,0.15606689453125,1,,visible
1 - 35:5,Corner,2105120,0.1437021940946579,1,,visible
1 - 35:6,Foul,2106800,0.113433837890625,1,,visible
1 - 35:10,Indirect free-kick,2110080,0.13619232177734375,1,,visible
1 - 35:10,Ball out of play,2110640,0.12109375,1,,visible
1 - 35:11,Indirect free-kick,2111040,0.15790939331054688,1,,visible
1 - 35:11,Foul,2111040,0.1878204345703125,1,,visible
1 - 35:12,Indirect free-kick,2112000,0.274261474609375,1,,visible
1 - 35:19,Indirect free-kick,2119200,0.13881683349609375,1,,visible
1 - 35:20,Corner,2120480,0.10610198974609375,1,,visible
1 - 35:21,Corner,2121440,0.20688724517822266,1,,visible
1 - 35:22,Clearance,2122960,0.1073404923081398,1,,visible
1 - 35:23,Foul,2123680,0.2767740786075592,1,,visible
1 - 35:29,Foul,2129200,0.12461090087890625,1,,visible
1 - 35:29,Ball out of play,2129520,0.1189422607421875,1,,visible
1 - 35:35,Throw-in,2135520,0.12397193908691406,1,,visible
1 - 35:37,Throw-in,2137440,0.1001739501953125,1,,visible
1 - 35:39,Throw-in,2139440,0.112396240234375,1,,visible
1 - 35:45,Throw-in,2145440,0.2104034423828125,1,,visible
1 - 35:46,Throw-in,2146640,0.10153228473953074,1,,visible
1 - 35:47,Throw-in,2147520,0.1261577606201172,1,,visible
1 - 36:11,Throw-in,2171520,0.11348724365234375,1,,visible
1 - 36:13,Corner,2173440,0.1423187255859375,1,,visible
1 - 36:15,Shots off target,2175120,0.1726226806640625,1,,visible
1 - 36:15,Shots on target,2175200,0.4034830629825592,1,,visible
1 - 36:15,Goal,2175600,0.14909934997558594,1,,visible
1 - 36:19,Ball out of play,2179680,0.1093597412109375,1,,visible
1 - 36:32,Indirect free-kick,2192960,0.18505859375,1,,visible
1 - 36:33,Clearance,2193200,0.5294189453125,1,,visible
1 - 36:33,Ball out of play,2193360,0.1032867431640625,1,,visible
1 - 36:37,Throw-in,2197600,0.1388397216796875,1,,visible
1 - 36:38,Indirect free-kick,2198480,0.1142578125,1,,visible
1 - 36:40,Indirect free-kick,2200000,0.15399169921875,1,,visible
1 - 36:41,Ball out of play,2201280,0.1086832657456398,1,,visible
1 - 36:43,Throw-in,2203520,0.10676193237304688,1,,visible
1 - 36:44,Throw-in,2204960,0.10739898681640625,1,,visible
1 - 36:56,Clearance,2216560,0.13018798828125,1,,visible
1 - 37:0,Clearance,2220480,0.621337890625,1,,visible
1 - 37:0,Indirect free-kick,2220480,0.35308837890625,1,,visible
1 - 37:4,Indirect free-kick,2224720,0.2454071044921875,1,,visible
1 - 37:4,Kick-off,2224720,0.18018531799316406,1,,visible
1 - 37:6,Foul,2226800,0.1484527587890625,1,,visible
1 - 37:7,Indirect free-kick,2227680,0.268646240234375,1,,visible
1 - 37:7,Kick-off,2227680,0.19976806640625,1,,visible
1 - 37:15,Indirect free-kick,2235040,0.3232421875,1,,visible
1 - 37:15,Kick-off,2235040,0.2243194580078125,1,,visible
1 - 37:16,Foul,2236560,0.164581298828125,1,,visible
1 - 37:19,Indirect free-kick,2239520,0.14488983154296875,1,,visible
1 - 37:20,Indirect free-kick,2240880,0.32647705078125,1,,visible
1 - 37:20,Kick-off,2240880,0.177215576171875,1,,visible
1 - 37:22,Indirect free-kick,2242720,0.1341705322265625,1,,visible
1 - 37:24,Indirect free-kick,2244880,0.1383819580078125,1,,visible
1 - 37:27,Clearance,2247840,0.122955322265625,1,,visible
1 - 37:29,Ball out of play,2249520,0.12841796875,1,,visible
1 - 37:31,Ball out of play,2251280,0.10051727294921875,1,,visible
1 - 37:33,Indirect free-kick,2253200,0.1021575927734375,1,,visible
1 - 37:34,Shots on target,2254880,0.11676025390625,1,,visible
1 - 37:36,Indirect free-kick,2256640,0.16375732421875,1,,visible
1 - 37:43,Throw-in,2263600,0.1304779052734375,1,,visible
1 - 37:56,Clearance,2276880,0.13771820068359375,1,,visible
1 - 37:57,Clearance,2277840,0.2147064208984375,1,,visible
1 - 38:0,Corner,2280400,0.12401771545410156,1,,visible
1 - 38:0,Clearance,2280480,0.1655426025390625,1,,visible
1 - 38:3,Ball out of play,2283760,0.2934722900390625,1,,visible
1 - 38:4,Ball out of play,2284720,0.3897705078125,1,,visible
1 - 38:5,Ball out of play,2285520,0.13782713148328993,1,,visible
1 - 38:12,Indirect free-kick,2292720,0.2125396728515625,1,,visible
1 - 38:12,Kick-off,2292720,0.1981964111328125,1,,visible
1 - 38:14,Indirect free-kick,2294800,0.1027984619140625,1,,visible
1 - 38:14,Foul,2294800,0.1195831298828125,1,,visible
1 - 38:17,Ball out of play,2297280,0.13454437255859375,1,,visible
1 - 38:17,Indirect free-kick,2297280,0.197418212890625,1,,visible
1 - 38:17,Foul,2297280,0.1028900146484375,1,,visible
1 - 38:18,Indirect free-kick,2298240,0.146240234375,1,,visible
1 - 38:18,Foul,2298240,0.1024169921875,1,,visible
1 - 38:23,Foul,2303840,0.40472412109375,1,,visible
1 - 38:23,Ball out of play,2303920,0.3208770751953125,1,,visible
1 - 38:25,Ball out of play,2305520,0.119110107421875,1,,visible
1 - 38:29,Indirect free-kick,2309840,0.1710052490234375,1,,visible
1 - 38:29,Kick-off,2309840,0.15979766845703125,1,,visible
1 - 38:31,Indirect free-kick,2311600,0.11590003967285156,1,,visible
1 - 38:31,Foul,2311600,0.11431884765625,1,,visible
1 - 38:33,Indirect free-kick,2313440,0.12030029296875,1,,visible
1 - 38:35,Indirect free-kick,2315120,0.1142425537109375,1,,visible
1 - 38:36,Indirect free-kick,2316080,0.187042236328125,1,,visible
1 - 38:37,Ball out of play,2317520,0.136871337890625,1,,visible
1 - 38:39,Corner,2319760,0.328033447265625,1,,visible
1 - 38:40,Corner,2320640,0.1780538558959961,1,,visible
1 - 38:42,Throw-in,2322720,0.12152099609375,1,,visible
1 - 38:59,Clearance,2339680,0.50146484375,1,,visible
1 - 38:59,Indirect free-kick,2339680,0.128662109375,1,,visible
1 - 39:0,Corner,2340080,0.18860626220703125,1,,visible
1 - 39:0,Throw-in,2340160,0.182403564453125,1,,visible
1 - 39:0,Clearance,2340320,0.13487413194444445,1,,visible
1 - 39:2,Foul,2342800,0.12506103515625,1,,visible
1 - 39:2,Shots off target,2342800,0.104095458984375,1,,visible
1 - 39:6,Foul,2346320,0.285919189453125,1,,visible
1 - 39:12,Indirect free-kick,2352000,0.169921875,1,,visible
1 - 39:23,Throw-in,2363440,0.1016845703125,1,,visible
1 - 39:23,Indirect free-kick,2363840,0.367919921875,1,,visible
1 - 39:23,Kick-off,2363840,0.32232666015625,1,,visible
1 - 39:25,Indirect free-kick,2365120,0.100830078125,1,,visible
1 - 39:26,Corner,2366720,0.487640380859375,1,,visible
1 - 39:33,Ball out of play,2373360,0.1269683837890625,1,,visible
1 - 39:35,Throw-in,2375680,0.40338134765625,1,,visible
1 - 39:35,Indirect free-kick,2375680,0.1143035888671875,1,,visible
1 - 39:41,Indirect free-kick,2381760,0.232666015625,1,,visible
1 - 39:41,Kick-off,2381760,0.3688812255859375,1,,visible
1 - 39:44,Throw-in,2384320,0.1002197265625,1,,visible
1 - 39:44,Foul,2384400,0.124664306640625,1,,visible
1 - 39:44,Indirect free-kick,2384480,0.1578369140625,1,,visible
1 - 39:47,Indirect free-kick,2387520,0.344818115234375,1,,visible
1 - 39:47,Kick-off,2387520,0.10291194915771484,1,,visible
1 - 39:48,Indirect free-kick,2388720,0.3387603759765625,1,,visible
1 - 39:49,Foul,2389760,0.179779052734375,1,,visible
1 - 39:53,Indirect free-kick,2393600,0.315887451171875,1,,visible
1 - 39:53,Kick-off,2393600,0.14881134033203125,1,,visible
1 - 39:59,Foul,2399040,0.15655517578125,1,,visible
1 - 39:59,Ball out of play,2399360,0.11920928955078125,1,,visible
1 - 40:3,Indirect free-kick,2403120,0.152008056640625,1,,visible
1 - 40:4,Shots off target,2404000,0.181976318359375,1,,visible
1 - 40:4,Shots on target,2404080,0.330810546875,1,,visible
1 - 40:4,Ball out of play,2404800,0.13385009765625,1,,visible
1 - 40:24,Throw-in,2424800,0.10965728759765625,1,,visible
1 - 40:25,Throw-in,2425760,0.2943115234375,1,,visible
1 - 40:27,Ball out of play,2427600,0.10715484619140625,1,,visible
1 - 40:27,Foul,2427600,0.186553955078125,1,,visible
1 - 40:28,Indirect free-kick,2428560,0.10589599609375,1,,visible
1 - 40:29,Foul,2429840,0.118621826171875,1,,visible
1 - 40:31,Indirect free-kick,2431200,0.17765045166015625,1,,visible
1 - 40:31,Foul,2431360,0.1149698868393898,1,,visible
1 - 40:32,Indirect free-kick,2432400,0.217315673828125,1,,visible
1 - 40:32,Kick-off,2432400,0.10894775390625,1,,visible
1 - 40:33,Foul,2433600,0.10030746459960938,1,,visible
1 - 40:34,Indirect free-kick,2434640,0.190032958984375,1,,visible
1 - 40:39,Foul,2439760,0.165771484375,1,,visible
1 - 40:44,Corner,2444800,0.3248291015625,1,,visible
1 - 40:48,Ball out of play,2448320,0.1263427734375,1,,visible
1 - 40:49,Throw-in,2449600,0.1674957275390625,1,,visible
1 - 40:49,Corner,2449840,0.1786956787109375,1,,visible
1 - 40:50,Indirect free-kick,2450080,0.180450439453125,1,,visible
1 - 40:58,Ball out of play,2458960,0.10740672217475043,1,,visible
1 - 40:59,Ball out of play,2459840,0.40692138671875,1,,visible
1 - 41:0,Ball out of play,2460960,0.2537689208984375,1,,visible
1 - 41:5,Throw-in,2465520,0.11474227905273438,1,,visible
1 - 41:7,Throw-in,2467520,0.23968505859375,1,,visible
1 - 41:8,Throw-in,2468880,0.1611328125,1,,visible
1 - 41:11,Indirect free-kick,2471920,0.17351531982421875,1,,visible
1 - 41:12,Throw-in,2472240,0.1560211181640625,1,,visible
1 - 41:13,Indirect free-kick,2473280,0.1215667724609375,1,,visible
1 - 41:15,Ball out of play,2475920,0.128265380859375,1,,visible
1 - 41:21,Ball out of play,2481440,0.1036376953125,1,,visible
1 - 41:29,Clearance,2489440,0.1064046248793602,1,,visible
1 - 41:31,Throw-in,2491120,0.3560791015625,1,,visible
1 - 41:31,Corner,2491360,0.1924591064453125,1,,visible
1 - 41:31,Clearance,2491440,0.1822967529296875,1,,visible
1 - 41:31,Indirect free-kick,2491520,0.12152862548828125,1,,visible
1 - 41:38,Indirect free-kick,2498320,0.278717041015625,1,,visible
1 - 41:38,Kick-off,2498320,0.172332763671875,1,,visible
1 - 41:43,Indirect free-kick,2503280,0.211517333984375,1,,visible
1 - 41:45,Indirect free-kick,2505360,0.142822265625,1,,visible
1 - 41:48,Shots on target,2508000,0.13409423828125,1,,visible
1 - 41:48,Shots off target,2508000,0.33319091796875,1,,visible
1 - 41:48,Clearance,2508160,0.109344482421875,1,,visible
1 - 41:48,Ball out of play,2508880,0.22528076171875,1,,visible
1 - 41:50,Throw-in,2510960,0.10362625122070312,1,,visible
1 - 41:53,Clearance,2513760,0.1194915771484375,1,,visible
1 - 42:2,Indirect free-kick,2522240,0.138671875,1,,visible
1 - 42:3,Indirect free-kick,2523680,0.233978271484375,1,,visible
1 - 42:3,Foul,2523840,0.127410888671875,1,,visible
1 - 42:7,Indirect free-kick,2527600,0.2572021484375,1,,visible
1 - 42:7,Foul,2527600,0.1056976318359375,1,,visible
1 - 42:7,Kick-off,2527600,0.1009063720703125,1,,visible
1 - 42:13,Indirect free-kick,2533120,0.3597412109375,1,,visible
1 - 42:13,Kick-off,2533120,0.20256805419921875,1,,visible
1 - 42:13,Foul,2533600,0.10870361328125,1,,visible
1 - 42:14,Indirect free-kick,2534080,0.1648406982421875,1,,visible
1 - 42:16,Indirect free-kick,2536480,0.14520263671875,1,,visible
1 - 42:31,Throw-in,2551200,0.7757568359375,1,,visible
1 - 42:32,Throw-in,2552480,0.134185791015625,1,,visible
1 - 42:33,Indirect free-kick,2553040,0.1049041748046875,1,,visible
1 - 42:33,Ball out of play,2553280,0.1031494140625,1,,visible
1 - 42:33,Foul,2553280,0.2015380859375,1,,visible
1 - 42:34,Indirect free-kick,2554320,0.13336181640625,1,,visible
1 - 42:34,Foul,2554320,0.135406494140625,1,,visible
1 - 42:35,Indirect free-kick,2555840,0.2110595703125,1,,visible
1 - 42:35,Kick-off,2555840,0.10711669921875,1,,visible
1 - 42:36,Foul,2556000,0.33758544921875,1,,visible
1 - 42:37,Indirect free-kick,2557360,0.1737060546875,1,,visible
1 - 42:38,Indirect free-kick,2558640,0.18927001953125,1,,visible
1 - 42:39,Ball out of play,2559360,0.11231740315755208,1,,visible
1 - 42:39,Indirect free-kick,2559920,0.1218109130859375,1,,visible
1 - 42:40,Foul,2560000,0.34552001953125,1,,visible
1 - 42:40,Ball out of play,2560240,0.17875904507107204,1,,visible
1 - 42:41,Ball out of play,2561120,0.5078125,1,,visible
1 - 42:42,Ball out of play,2562080,0.3051910400390625,1,,visible
1 - 42:49,Throw-in,2569520,0.1766357421875,1,,visible
1 - 42:51,Throw-in,2571520,0.20595550537109375,1,,visible
1 - 42:53,Throw-in,2573520,0.170166015625,1,,visible
1 - 42:56,Throw-in,2576560,0.38238525390625,1,,visible
1 - 42:56,Corner,2576640,0.18365478515625,1,,visible
1 - 42:57,Foul,2577840,0.292724609375,1,,visible
1 - 42:58,Clearance,2578800,0.1337890625,1,,visible
1 - 42:58,Indirect free-kick,2578800,0.145751953125,1,,visible
1 - 42:59,Shots off target,2579040,0.152069091796875,1,,visible
1 - 43:1,Ball out of play,2581200,0.338623046875,1,,visible
1 - 43:1,Throw-in,2581680,0.104522705078125,1,,visible
1 - 43:1,Indirect free-kick,2581840,0.12642669677734375,1,,visible
1 - 43:5,Indirect free-kick,2585600,0.164947509765625,1,,visible
1 - 43:12,Indirect free-kick,2592560,0.108795166015625,1,,visible
1 - 43:13,Indirect free-kick,2593920,0.10340118408203125,1,,visible
1 - 43:13,Foul,2593920,0.1116790771484375,1,,visible
1 - 43:16,Corner,2596880,0.15106487274169922,1,,visible
1 - 43:18,Foul,2598240,0.170196533203125,1,,visible
1 - 43:19,Ball out of play,2599600,0.117584228515625,1,,visible
1 - 43:21,Ball out of play,2601440,0.1110992431640625,1,,visible
1 - 43:27,Throw-in,2607520,0.17003250122070312,1,,visible
1 - 43:28,Clearance,2608400,0.1292724609375,1,,visible
1 - 43:28,Throw-in,2608480,0.12581253051757812,1,,visible
1 - 43:29,Corner,2609280,0.33829498291015625,1,,visible
1 - 43:29,Clearance,2609440,0.23574066162109375,1,,visible
1 - 43:29,Throw-in,2609440,0.26605224609375,1,,visible
1 - 43:33,Ball out of play,2613680,0.272735595703125,1,,visible
1 - 43:34,Ball out of play,2614720,0.44873046875,1,,visible
1 - 43:35,Ball out of play,2615680,0.1939849853515625,1,,visible
1 - 43:36,Ball out of play,2616640,0.149688720703125,1,,visible
1 - 43:41,Throw-in,2621520,0.1330108642578125,1,,visible
1 - 43:43,Throw-in,2623520,0.116729736328125,1,,visible
1 - 43:43,Indirect free-kick,2623600,0.115081787109375,1,,visible
1 - 43:46,Indirect free-kick,2626480,0.170318603515625,1,,visible
1 - 43:47,Indirect free-kick,2627440,0.2797698974609375,1,,visible
1 - 43:47,Kick-off,2627440,0.11656951904296875,1,,visible
1 - 43:49,Foul,2629680,0.1192169189453125,1,,visible
1 - 43:52,Foul,2632320,0.1786092072725296,1,,visible
1 - 43:58,Clearance,2638480,0.573974609375,1,,visible
1 - 43:58,Indirect free-kick,2638480,0.1034393310546875,1,,visible
1 - 44:0,Ball out of play,2640880,0.1372833251953125,1,,visible
1 - 44:1,Ball out of play,2641840,0.387542724609375,1,,visible
1 - 44:2,Ball out of play,2642800,0.2681732177734375,1,,visible
1 - 44:16,Indirect free-kick,2656880,0.2982177734375,1,,visible
1 - 44:18,Indirect free-kick,2658000,0.310546875,1,,visible
1 - 44:18,Kick-off,2658000,0.110992431640625,1,,visible
1 - 44:21,Indirect free-kick,2661200,0.270263671875,1,,visible
1 - 44:21,Kick-off,2661200,0.15117645263671875,1,,visible
1 - 44:22,Indirect free-kick,2662400,0.1796875,1,,visible
1 - 44:25,Indirect free-kick,2665920,0.21527099609375,1,,visible
1 - 44:25,Kick-off,2665920,0.129913330078125,1,,visible
1 - 44:27,Indirect free-kick,2667360,0.1710205078125,1,,visible
1 - 44:27,Foul,2667360,0.124176025390625,1,,visible
1 - 44:28,Indirect free-kick,2668880,0.137542724609375,1,,visible
1 - 44:30,Foul,2670160,0.153076171875,1,,visible
1 - 44:30,Indirect free-kick,2670240,0.1210734024643898,1,,visible
1 - 44:32,Indirect free-kick,2672320,0.151336669921875,1,,visible
1 - 44:33,Foul,2673440,0.1090087890625,1,,visible
1 - 44:38,Clearance,2678960,0.21197509765625,1,,visible
1 - 44:38,Indirect free-kick,2678960,0.1246795654296875,1,,visible
1 - 44:38,Shots off target,2678960,0.167205810546875,1,,visible
1 - 44:39,Direct free-kick,2679040,0.1209564208984375,1,,visible
1 - 44:39,Ball out of play,2679680,0.237274169921875,1,,visible
1 - 44:40,Ball out of play,2680560,0.15706486172146267,1,,visible
1 - 44:41,Ball out of play,2681520,0.2952880859375,1,,visible
1 - 44:42,Ball out of play,2682480,0.17485427856445312,1,,visible
1 - 44:43,Throw-in,2683200,0.2891197204589844,1,,visible
1 - 44:44,Foul,2684080,0.1790771484375,1,,visible
1 - 44:45,Throw-in,2685360,0.621734619140625,1,,visible
1 - 44:46,Throw-in,2686000,0.1783175998263889,1,,visible
1 - 44:52,Foul,2692880,0.32916259765625,1,,visible
1 - 44:57,Indirect free-kick,2697280,0.101409912109375,1,,visible
1 - 44:58,Shots off target,2698080,0.37200927734375,1,,visible
1 - 44:58,Shots on target,2698240,0.267791748046875,1,,visible
1 - 44:58,Ball out of play,2698880,0.1957550048828125,1,,visible
1 - 45:0,Ball out of play,2700160,0.10432953304714626,1,,visible
1 - 45:1,Ball out of play,2701040,0.335723876953125,1,,visible
1 - 45:2,Ball out of play,2702000,0.11146163940429688,1,,visible
1 - 45:54,Corner,2754080,0.839599609375,1,,visible
1 - 45:55,Clearance,2755440,0.13604354858398438,1,,visible
1 - 45:55,Throw-in,2755600,0.10015869140625,1,,visible
1 - 45:55,Corner,2755680,0.31927490234375,1,,visible
1 - 46:17,Indirect free-kick,2777520,0.352783203125,1,,visible
1 - 46:17,Kick-off,2777520,0.18016624450683594,1,,visible
1 - 46:21,Indirect free-kick,2781920,0.282440185546875,1,,visible
1 - 46:21,Kick-off,2781920,0.239990234375,1,,visible
1 - 46:23,Indirect free-kick,2783280,0.137969970703125,1,,visible
1 - 46:23,Foul,2783280,0.11956787109375,1,,visible
1 - 46:24,Indirect free-kick,2784720,0.10369873046875,1,,visible
1 - 46:26,Indirect free-kick,2786240,0.121551513671875,1,,visible
1 - 46:26,Foul,2786240,0.1298828125,1,,visible
1 - 46:27,Indirect free-kick,2787680,0.196136474609375,1,,visible
1 - 46:28,Indirect free-kick,2788960,0.2882080078125,1,,visible
1 - 46:30,Indirect free-kick,2790080,0.323699951171875,1,,visible
1 - 46:34,Indirect free-kick,2794960,0.126068115234375,1,,visible
1 - 46:36,Indirect free-kick,2796080,0.108734130859375,1,,visible
1 - 46:37,Indirect free-kick,2797760,0.14881324768066406,1,,visible
1 - 46:39,Foul,2799360,0.112213134765625,1,,visible
1 - 46:42,Corner,2802000,0.41064453125,1,,visible
1 - 46:42,Shots on target,2802000,0.1459503173828125,1,,visible
1 - 46:42,Shots off target,2802000,0.1590576171875,1,,visible
1 - 46:42,Direct free-kick,2802080,0.1567230224609375,1,,visible
1 - 46:42,Ball out of play,2802800,0.1094818115234375,1,,visible
1 - 46:44,Ball out of play,2804320,0.235992431640625,1,,visible
1 - 46:45,Ball out of play,2805440,0.304290771484375,1,,visible
1 - 46:46,Ball out of play,2806400,0.1770172119140625,1,,visible
1 - 46:47,Ball out of play,2807360,0.10260772705078125,1,,visible
1 - 46:49,Throw-in,2809920,0.19831085205078125,1,,visible
1 - 46:51,Throw-in,2811520,0.12436676025390625,1,,visible
1 - 46:55,Indirect free-kick,2815440,0.230377197265625,1,,visible
1 - 46:55,Kick-off,2815440,0.17978954315185547,1,,visible
1 - 46:59,Indirect free-kick,2819360,0.15814208984375,1,,visible
1 - 47:37,Indirect free-kick,2857120,0.1063385009765625,1,,visible
1 - 47:37,Clearance,2857280,0.33768653869628906,1,,visible
1 - 48:22,Clearance,2902160,0.5960693359375,1,,visible
1 - 48:22,Corner,2902240,0.12953948974609375,1,,visible
1 - 48:26,Clearance,2906480,0.316619873046875,1,,visible
1 - 48:26,Indirect free-kick,2906480,0.1658935546875,1,,visible
1 - 48:26,Ball out of play,2906560,0.110321044921875,1,,visible
1 - 48:26,Shots off target,2906560,0.281494140625,1,,visible
1 - 48:28,Ball out of play,2908720,0.1816558837890625,1,,visible
1 - 48:30,Ball out of play,2910640,0.10096359252929688,1,,visible
1 - 48:43,Throw-in,2923520,0.11714935302734375,1,,visible
1 - 49:11,Throw-in,2951520,0.11321449279785156,1,,visible
1 - 49:15,Throw-in,2955520,0.15246963500976562,1,,visible
1 - 49:17,Throw-in,2957520,0.1421527862548828,1,,visible
1 - 49:29,Throw-in,2969520,0.11425971984863281,1,,visible
1 - 49:31,Throw-in,2971520,0.14033889770507812,1,,visible
1 - 49:33,Throw-in,2973520,0.14738082885742188,1,,visible
1 - 49:35,Ball out of play,2975600,0.1212615966796875,1,,visible
1 - 49:38,Ball out of play,2978000,0.11939239501953125,1,,visible
1 - 49:38,Throw-in,2978320,0.10477447509765625,1,,visible
