gameTime,label,position,confidence,half,team,visibility
1 - 17:55,THROW IN,1075840,0.76171875,1,,visible
1 - 17:56,THROW IN,1076640,0.22864871554904515,1,,visible
1 - 17:56,PASS,1076720,0.48284912109375,1,,visible
1 - 17:57,DRIVE,1077440,0.689697265625,1,,visible
1 - 17:57,PASS,1077760,0.7515869140625,1,,visible
1 - 17:58,DRIVE,1078480,0.10024261474609375,1,,visible
1 - 17:58,PASS,1078560,0.19857618543836805,1,,visible
1 - 17:59,HIGH PASS,1079280,0.10976409912109375,1,,visible
1 - 17:59,DRIVE,1079440,0.70050048828125,1,,visible
1 - 18:0,DRIVE,1080400,0.1021728515625,1,,visible
1 - 18:0,PASS,1080800,0.15372467041015625,1,,visible
1 - 18:1,CROSS,1081680,0.35943603515625,1,,visible
1 - 18:1,PASS,1081760,0.255157470703125,1,,visible
1 - 18:1,THROW IN,1081840,0.21099853515625,1,,visible
1 - 18:2,DRIVE,1082400,0.221649169921875,1,,visible
1 - 18:2,THROW IN,1082800,0.1253509521484375,1,,visible
1 - 18:2,PASS,1082880,0.171051025390625,1,,visible
1 - 18:3,DRIVE,1083440,0.211669921875,1,,visible
1 - 18:3,CROSS,1083520,0.12852096557617188,1,,visible
1 - 18:3,PASS,1083840,0.38531494140625,1,,visible
1 - 18:4,DRIVE,1084400,0.34564208984375,1,,visible
1 - 18:4,PASS,1084800,0.251556396484375,1,,visible
1 - 18:5,DRIVE,1085360,0.2159576416015625,1,,visible
1 - 18:6,PASS,1086160,0.8631591796875,1,,visible
1 - 18:6,DRIVE,1086960,0.4454345703125,1,,visible
1 - 18:7,PASS,1087200,0.5154622197151184,1,,visible
1 - 18:9,PASS,1089120,0.899658203125,1,,visible
1 - 18:9,CROSS,1089440,0.17626953125,1,,visible
1 - 18:9,BALL PLAYER BLOCK,1089440,0.227294921875,1,,visible
1 - 18:9,PASS,1089520,0.1036467341085275,1,,visible
1 - 18:9,DRIVE,1089680,0.171630859375,1,,visible
1 - 18:10,OUT,1090240,0.21142578125,1,,visible
1 - 18:10,OUT,1090880,0.761474609375,1,,visible
1 - 18:11,OUT,1091840,0.3248291015625,1,,visible
1 - 18:19,CROSS,1099120,0.121917724609375,1,,visible
1 - 18:19,THROW IN,1099200,0.1480388641357422,1,,visible
1 - 18:20,CROSS,1100240,0.1961517333984375,1,,visible
1 - 18:20,HIGH PASS,1100400,0.6287841796875,1,,visible
1 - 18:20,THROW IN,1100400,0.2814922332763672,1,,visible
1 - 18:21,DRIVE,1101680,0.1073150634765625,1,,visible
1 - 18:22,OUT,1102560,0.213134765625,1,,visible
1 - 18:23,PASS,1103200,0.1757659912109375,1,,visible
1 - 18:23,DRIVE,1103600,0.1259002685546875,1,,visible
1 - 18:23,OUT,1103840,0.312255859375,1,,visible
1 - 18:24,DRIVE,1104560,0.264190673828125,1,,visible
1 - 18:25,OUT,1105200,0.1246337890625,1,,visible
1 - 18:25,PASS,1105520,0.136077880859375,1,,visible
1 - 18:25,DRIVE,1105920,0.17240142822265625,1,,visible
1 - 18:26,PASS,1106480,0.11365509033203125,1,,visible
1 - 18:27,PASS,1107440,0.1480560302734375,1,,visible
1 - 18:28,DRIVE,1108080,0.21600341796875,1,,visible
1 - 18:29,PASS,1109520,0.1463623046875,1,,visible
1 - 18:29,OUT,1109600,0.354827880859375,1,,visible
1 - 18:30,OUT,1110560,0.10181956821017796,1,,visible
1 - 18:31,OUT,1111120,0.51361083984375,1,,visible
1 - 18:32,OUT,1112240,0.22772216796875,1,,visible
1 - 18:34,OUT,1114320,0.1755046844482422,1,,visible
1 - 18:38,OUT,1118480,0.14470958709716797,1,,visible
1 - 18:43,CROSS,1123520,0.1581413745880127,1,,visible
1 - 18:46,OUT,1126240,0.11690521240234375,1,,visible
1 - 18:52,DRIVE,1132080,0.18192291259765625,1,,visible
1 - 18:53,CROSS,1133520,0.11425566673278809,1,,visible
1 - 18:53,DRIVE,1133600,0.256195068359375,1,,visible
1 - 18:54,PASS,1134800,0.8074951171875,1,,visible
1 - 18:54,CROSS,1134960,0.14276599884033203,1,,visible
1 - 18:55,PASS,1135280,0.11181640625,1,,visible
1 - 18:55,DRIVE,1135920,0.2061767578125,1,,visible
1 - 18:56,THROW IN,1136480,0.12363433837890625,1,,visible
1 - 18:56,PASS,1136880,0.2276611328125,1,,visible
1 - 18:56,OUT,1136880,0.2344970703125,1,,visible
1 - 18:57,DRIVE,1137120,0.589111328125,1,,visible
1 - 18:58,THROW IN,1138400,0.78521728515625,1,,visible
1 - 18:58,PASS,1138880,0.29388427734375,1,,visible
1 - 18:59,DRIVE,1139040,0.322601318359375,1,,visible
1 - 18:59,HEADER,1139280,0.114166259765625,1,,visible
1 - 18:59,PASS,1139840,0.573486328125,1,,visible
1 - 19:0,DRIVE,1140080,0.39337158203125,1,,visible
1 - 19:1,DRIVE,1141040,0.43463134765625,1,,visible
1 - 19:1,PASS,1141520,0.266571044921875,1,,visible
1 - 19:2,DRIVE,1142000,0.182403564453125,1,,visible
1 - 19:2,OUT,1142320,0.2229551739162869,1,,visible
1 - 19:3,OUT,1143200,0.46026611328125,1,,visible
1 - 19:4,OUT,1144640,0.13741302490234375,1,,visible
1 - 19:5,DRIVE,1145920,0.11905670166015625,1,,visible
1 - 19:7,CROSS,1147360,0.11595916748046875,1,,visible
1 - 19:7,HIGH PASS,1147760,0.337158203125,1,,visible
1 - 19:8,CROSS,1148320,0.648681640625,1,,visible
1 - 19:8,THROW IN,1148320,0.1789989471435547,1,,visible
1 - 19:8,HIGH PASS,1148640,0.11766401926676433,1,,visible
1 - 19:9,PASS,1149440,0.11151123046875,1,,visible
1 - 19:9,DRIVE,1149520,0.6304931640625,1,,visible
1 - 19:10,PASS,1150480,0.21236419677734375,1,,visible
1 - 19:10,HEADER,1150720,0.51123046875,1,,visible
1 - 19:12,DRIVE,1152720,0.3509063720703125,1,,visible
1 - 19:13,PASS,1153360,0.69085693359375,1,,visible
1 - 19:15,OUT,1155120,0.51177978515625,1,,visible
1 - 19:15,OUT,1155760,0.1243133544921875,1,,visible
1 - 19:16,OUT,1156480,0.62799072265625,1,,visible
1 - 19:17,OUT,1157360,0.2617662217881944,1,,visible
1 - 19:30,CROSS,1170560,0.11684703826904297,1,,visible
1 - 19:30,DRIVE,1170640,0.185516357421875,1,,visible
1 - 19:30,PASS,1170720,0.12884140014648438,1,,visible
1 - 19:31,CROSS,1171520,0.19281578063964844,1,,visible
1 - 19:32,PASS,1172720,0.8853759765625,1,,visible
1 - 19:33,PASS,1173680,0.3482666015625,1,,visible
1 - 19:34,DRIVE,1174640,0.7734375,1,,visible
1 - 19:34,PASS,1174960,0.2176920622587204,1,,visible
1 - 19:35,DRIVE,1175520,0.15142334832085502,1,,visible
1 - 19:35,PASS,1175920,0.9554443359375,1,,visible
1 - 19:36,DRIVE,1176720,0.720458984375,1,,visible
1 - 19:37,PASS,1177360,0.938720703125,1,,visible
1 - 19:38,DRIVE,1178000,0.9500732421875,1,,visible
1 - 19:39,PASS,1179520,0.1561737060546875,1,,visible
1 - 19:39,DRIVE,1179600,0.2735595703125,1,,visible
1 - 19:40,PASS,1180480,0.9580078125,1,,visible
1 - 19:41,PASS,1181600,0.103729248046875,1,,visible
1 - 19:42,DRIVE,1182480,0.8645833134651184,1,,visible
1 - 19:43,DRIVE,1183200,0.21687698364257812,1,,visible
1 - 19:44,CROSS,1184720,0.53424072265625,1,,visible
1 - 19:44,HIGH PASS,1184960,0.417999267578125,1,,visible
1 - 19:44,PASS,1184960,0.1643218994140625,1,,visible
1 - 19:45,BALL PLAYER BLOCK,1185200,0.4664713442325592,1,,visible
1 - 19:46,DRIVE,1186480,0.12017822265625,1,,visible
1 - 19:48,DRIVE,1188160,0.10655975341796875,1,,visible
1 - 19:48,HEADER,1188480,0.2299346923828125,1,,visible
1 - 19:49,DRIVE,1189440,0.4575602114200592,1,,visible
1 - 19:50,PASS,1190560,0.67303466796875,1,,visible
1 - 19:50,PASS,1190960,0.10031241302688916,1,,visible
1 - 19:51,HIGH PASS,1191520,0.10380935668945312,1,,visible
1 - 19:51,DRIVE,1191920,0.29400634765625,1,,visible
1 - 19:52,PASS,1192400,0.11419677734375,1,,visible
1 - 19:53,PASS,1193360,0.135223388671875,1,,visible
1 - 19:53,HIGH PASS,1193520,0.2373809814453125,1,,visible
1 - 19:54,PASS,1194320,0.10128021240234375,1,,visible
1 - 19:55,HIGH PASS,1195200,0.10096073150634766,1,,visible
1 - 20:1,CROSS,1201520,0.12508797645568848,1,,visible
1 - 20:3,CROSS,1203520,0.13313937187194824,1,,visible
1 - 20:5,CROSS,1205520,0.21819424629211426,1,,visible
1 - 20:7,CROSS,1207520,0.16830134391784668,1,,visible
1 - 20:9,CROSS,1209520,0.12764453887939453,1,,visible
1 - 20:11,CROSS,1211520,0.17943310737609863,1,,visible
1 - 20:13,CROSS,1213520,0.10326719284057617,1,,visible
1 - 20:15,CROSS,1215520,0.10681748390197754,1,,visible
1 - 20:17,CROSS,1217520,0.11269330978393555,1,,visible
1 - 20:19,HIGH PASS,1219280,0.11101531982421875,1,,visible
1 - 20:27,CROSS,1227520,0.21126151084899902,1,,visible
1 - 20:28,CROSS,1228720,0.23997712135314941,1,,visible
1 - 20:29,HIGH PASS,1229600,0.184722900390625,1,,visible
1 - 20:29,CROSS,1229680,0.7696533203125,1,,visible
1 - 20:32,HIGH PASS,1232080,0.48687744140625,1,,visible
1 - 20:38,PASS,1238240,0.11171722412109375,1,,visible
1 - 20:39,OUT,1239440,0.10920333862304688,1,,visible
1 - 20:41,OUT,1241200,0.28436279296875,1,,visible
1 - 20:42,OUT,1242160,0.26912689208984375,1,,visible
1 - 20:43,OUT,1243120,0.10306549072265625,1,,visible
1 - 20:50,CROSS,1250640,0.3236083984375,1,,visible
1 - 20:51,THROW IN,1251120,0.714111328125,1,,visible
1 - 20:53,OUT,1253360,0.124359130859375,1,,visible
1 - 20:53,PASS,1253520,0.14923095703125,1,,visible
1 - 20:53,DRIVE,1253600,0.1465301513671875,1,,visible
1 - 20:54,OUT,1254320,0.314239501953125,1,,visible
1 - 20:55,OUT,1255120,0.11919869316948785,1,,visible
1 - 20:56,OUT,1256320,0.1800537109375,1,,visible
1 - 20:56,PASS,1256720,0.31951480441623265,1,,visible
1 - 20:57,THROW IN,1257200,0.12838363647460938,1,,visible
1 - 20:57,PASS,1257600,0.5587158203125,1,,visible
1 - 20:58,DRIVE,1258640,0.8428955078125,1,,visible
1 - 21:0,DRIVE,1260000,0.311431884765625,1,,visible
1 - 21:0,PASS,1260560,0.56060791015625,1,,visible
1 - 21:1,HIGH PASS,1261520,0.11940383911132812,1,,visible
1 - 21:2,DRIVE,1262400,0.36083984375,1,,visible
1 - 21:3,DRIVE,1263200,0.12827979193793404,1,,visible
1 - 21:3,PASS,1263520,0.251129150390625,1,,visible
1 - 21:4,DRIVE,1264160,0.23150634765625,1,,visible
1 - 21:5,PASS,1265120,0.227630615234375,1,,visible
1 - 21:5,CROSS,1265440,0.11270427703857422,1,,visible
1 - 21:5,PASS,1265920,0.10506312052408855,1,,visible
1 - 21:6,PASS,1266400,0.8624267578125,1,,visible
1 - 21:7,PASS,1267200,0.5149558600452211,1,,visible
1 - 21:7,DRIVE,1267680,0.8792317509651184,1,,visible
1 - 21:8,HIGH PASS,1268400,0.7047119140625,1,,visible
1 - 21:8,PASS,1268640,0.58978271484375,1,,visible
1 - 21:9,DRIVE,1269120,0.10284423828125,1,,visible
1 - 21:9,HIGH PASS,1269600,0.7786458134651184,1,,visible
1 - 21:10,DRIVE,1270080,0.120330810546875,1,,visible
1 - 21:10,OUT,1270560,0.11048507690429688,1,,visible
1 - 21:11,DRIVE,1271600,0.1003265380859375,1,,visible
1 - 21:12,HEADER,1272320,0.1861419677734375,1,,visible
1 - 21:13,DRIVE,1273920,0.4652506411075592,1,,visible
1 - 21:14,PASS,1274080,0.1194915771484375,1,,visible
1 - 21:14,HIGH PASS,1274960,0.7498779296875,1,,visible
1 - 21:15,PASS,1275120,0.44207763671875,1,,visible
1 - 21:15,THROW IN,1275600,0.10183334350585938,1,,visible
1 - 21:17,HIGH PASS,1277200,0.7119140625,1,,visible
1 - 21:17,DRIVE,1277280,0.3486328125,1,,visible
1 - 21:17,PASS,1277280,0.1678466796875,1,,visible
1 - 21:17,HIGH PASS,1277760,0.2192781236436632,1,,visible
1 - 21:17,BALL PLAYER BLOCK,1277840,0.1507466584444046,1,,visible
1 - 21:18,OUT,1278480,0.22695350646972656,1,,visible
1 - 21:19,OUT,1279200,0.791748046875,1,,visible
1 - 21:20,OUT,1280160,0.4173583984375,1,,visible
1 - 21:21,OUT,1281600,0.4171142578125,1,,visible
1 - 21:22,OUT,1282560,0.14763641357421875,1,,visible
1 - 21:24,OUT,1284080,0.2095794677734375,1,,visible
1 - 21:25,OUT,1285600,0.1713085174560547,1,,visible
1 - 21:26,OUT,1286560,0.11540937423706055,1,,visible
1 - 21:28,OUT,1288000,0.16524124145507812,1,,visible
1 - 21:29,THROW IN,1289520,0.17624855041503906,1,,visible
1 - 21:29,OUT,1289760,0.2165508270263672,1,,visible
1 - 21:30,OUT,1290720,0.1561145782470703,1,,visible
1 - 21:31,PASS,1291520,0.16150665283203125,1,,visible
1 - 21:31,THROW IN,1291520,0.12562847137451172,1,,visible
1 - 21:31,OUT,1291680,0.51373291015625,1,,visible
1 - 21:37,THROW IN,1297600,0.8968505859375,1,,visible
1 - 21:38,THROW IN,1298240,0.18775318728552925,1,,visible
1 - 21:38,HEADER,1298800,0.1421957015991211,1,,visible
1 - 21:39,HIGH PASS,1299200,0.18541717529296875,1,,visible
1 - 21:39,PASS,1299200,0.2127685546875,1,,visible
1 - 21:39,HEADER,1299520,0.41455078125,1,,visible
1 - 21:39,THROW IN,1299600,0.1880696564912796,1,,visible
1 - 21:40,DRIVE,1300000,0.12957763671875,1,,visible
1 - 21:40,HEADER,1300240,0.1566925048828125,1,,visible
1 - 21:40,HIGH PASS,1300480,0.12224960327148438,1,,visible
1 - 21:40,PASS,1300720,0.948974609375,1,,visible
1 - 21:41,HEADER,1301760,0.13210678100585938,1,,visible
1 - 21:42,CROSS,1302080,0.54534912109375,1,,visible
1 - 21:42,PASS,1302320,0.35321044921875,1,,visible
1 - 21:42,BALL PLAYER BLOCK,1302880,0.364501953125,1,,visible
1 - 21:43,DRIVE,1303280,0.64971923828125,1,,visible
1 - 21:44,PASS,1304080,0.20452880859375,1,,visible
1 - 21:45,PASS,1305360,0.30078125,1,,visible
1 - 21:45,CROSS,1305440,0.7470703125,1,,visible
1 - 21:45,BALL PLAYER BLOCK,1305680,0.1965484619140625,1,,visible
1 - 21:45,THROW IN,1305840,0.107574462890625,1,,visible
1 - 21:45,HEADER,1305920,0.4177703857421875,1,,visible
1 - 21:46,PASS,1306560,0.2413737028837204,1,,visible
1 - 21:46,DRIVE,1306960,0.8631591796875,1,,visible
1 - 21:47,PASS,1307360,0.11011759440104167,1,,visible
1 - 21:47,DRIVE,1307840,0.12224133809407552,1,,visible
1 - 21:48,DRIVE,1308800,0.6105143427848816,1,,visible
1 - 21:49,PASS,1309520,0.13519287109375,1,,visible
1 - 21:49,DRIVE,1309760,0.18648529052734375,1,,visible
1 - 21:50,PASS,1310480,0.1188189188639323,1,,visible
1 - 21:51,PASS,1311040,0.7984619140625,1,,visible
1 - 21:52,PASS,1312880,0.3084882100423177,1,,visible
1 - 21:53,DRIVE,1313040,0.80419921875,1,,visible
1 - 21:53,HIGH PASS,1313520,0.1403350830078125,1,,visible
1 - 21:53,PASS,1313760,0.68994140625,1,,visible
1 - 21:54,DRIVE,1314240,0.118896484375,1,,visible
1 - 21:54,PASS,1314400,0.10552300347222222,1,,visible
1 - 21:54,DRIVE,1314880,0.62713623046875,1,,visible
1 - 21:55,PASS,1315360,0.1458740234375,1,,visible
1 - 21:56,DRIVE,1316080,0.33563232421875,1,,visible
1 - 21:56,PASS,1316960,0.27337646484375,1,,visible
1 - 21:57,DRIVE,1317040,0.1601715087890625,1,,visible
1 - 21:57,PASS,1317920,0.340850830078125,1,,visible
1 - 21:58,DRIVE,1318320,0.16278076171875,1,,visible
1 - 21:58,PASS,1318800,0.10504380420402244,1,,visible
1 - 21:59,DRIVE,1319440,0.13427734375,1,,visible
1 - 21:59,PASS,1319600,0.94189453125,1,,visible
1 - 22:1,PASS,1321600,0.20352935791015625,1,,visible
1 - 22:2,PASS,1322720,0.6578369140625,1,,visible
1 - 22:3,DRIVE,1323840,0.713134765625,1,,visible
1 - 22:4,DRIVE,1324800,0.2823486328125,1,,visible
1 - 22:6,PASS,1326320,0.375823974609375,1,,visible
1 - 22:6,DRIVE,1326400,0.1229044571518898,1,,visible
1 - 22:6,HIGH PASS,1326720,0.15238189697265625,1,,visible
1 - 22:7,DRIVE,1327360,0.1110992431640625,1,,visible
1 - 22:7,HEADER,1327600,0.24819660186767578,1,,visible
1 - 22:7,HIGH PASS,1327680,0.4142252504825592,1,,visible
1 - 22:7,CROSS,1327680,0.3505859375,1,,visible
1 - 22:7,PASS,1327920,0.2178802490234375,1,,visible
1 - 22:8,BALL PLAYER BLOCK,1328240,0.1255086213350296,1,,visible
1 - 22:9,HIGH PASS,1329600,0.1345367431640625,1,,visible
1 - 22:11,HEADER,1331440,0.6297607421875,1,,visible
1 - 22:11,HIGH PASS,1331600,0.12237930297851562,1,,visible
1 - 22:13,OUT,1333280,0.1983642578125,1,,visible
1 - 22:13,DRIVE,1333600,0.1385040283203125,1,,visible
1 - 22:13,HEADER,1333680,0.6779441833496094,1,,visible
1 - 22:14,PASS,1334800,0.9755859375,1,,visible
1 - 22:15,HIGH PASS,1335280,0.20604579150676727,1,,visible
1 - 22:15,PASS,1335680,0.5600227779812283,1,,visible
1 - 22:16,DRIVE,1336080,0.6718215942382812,1,,visible
1 - 22:17,HIGH PASS,1337520,0.529296875,1,,visible
1 - 22:17,PASS,1337920,0.9910888671875,1,,visible
1 - 22:18,HIGH PASS,1338880,0.9666748046875,1,,visible
1 - 22:21,HEADER,1341680,0.303070068359375,1,,visible
1 - 22:21,PASS,1341920,0.42236328125,1,,visible
1 - 22:22,PASS,1342480,0.10067727830674914,1,,visible
1 - 22:23,DRIVE,1343200,0.328521728515625,1,,visible
1 - 22:23,PASS,1343440,0.56854248046875,1,,visible
1 - 22:31,PASS,1351760,0.24452972412109375,1,,visible
1 - 22:33,DRIVE,1353600,0.7910969853401184,1,,visible
1 - 22:34,PASS,1354480,0.982421875,1,,visible
1 - 22:35,DRIVE,1355360,0.87646484375,1,,visible
1 - 22:35,PASS,1355600,0.3363037109375,1,,visible
1 - 22:37,PASS,1357360,0.91748046875,1,,visible
1 - 22:38,DRIVE,1358640,0.56988525390625,1,,visible
1 - 22:39,DRIVE,1359520,0.2605353461371528,1,,visible
1 - 22:39,HIGH PASS,1359680,0.52001953125,1,,visible
1 - 22:39,CROSS,1359760,0.26800537109375,1,,visible
1 - 22:40,PASS,1360000,0.58056640625,1,,visible
1 - 22:40,BALL PLAYER BLOCK,1360240,0.558349609375,1,,visible
1 - 22:40,DRIVE,1360880,0.1306304931640625,1,,visible
1 - 22:41,BALL PLAYER BLOCK,1361600,0.11295962333679199,1,,visible
1 - 22:41,PASS,1361840,0.1293792724609375,1,,visible
1 - 22:42,DRIVE,1362000,0.1185760498046875,1,,visible
1 - 22:42,OUT,1362880,0.19298553466796875,1,,visible
1 - 22:44,OUT,1364240,0.1407623291015625,1,,visible
1 - 22:44,PASS,1364320,0.2286529541015625,1,,visible
1 - 22:45,OUT,1365520,0.37744140625,1,,visible
1 - 22:46,OUT,1366320,0.20471678839789498,1,,visible
1 - 22:49,PASS,1369680,0.31640625,1,,visible
1 - 22:50,DRIVE,1370640,0.3361053466796875,1,,visible
1 - 22:51,CROSS,1371840,0.143798828125,1,,visible
1 - 22:52,PASS,1372000,0.38787841796875,1,,visible
1 - 22:52,BALL PLAYER BLOCK,1372160,0.1381378173828125,1,,visible
1 - 22:52,THROW IN,1372400,0.3957112729549408,1,,visible
1 - 22:53,PASS,1373200,0.246551513671875,1,,visible
1 - 22:54,DRIVE,1374240,0.86279296875,1,,visible
1 - 22:54,PASS,1374640,0.2816162109375,1,,visible
1 - 22:55,PASS,1375600,0.7267252802848816,1,,visible
1 - 22:56,CROSS,1376080,0.1051025390625,1,,visible
1 - 22:56,HIGH PASS,1376160,0.10830914187762472,1,,visible
1 - 22:56,HIGH PASS,1376560,0.9189453125,1,,visible
1 - 22:59,HEADER,1379520,0.10565016004774305,1,,visible
1 - 22:59,PASS,1379920,0.143096923828125,1,,visible
1 - 23:0,HEADER,1380400,0.1322002410888672,1,,visible
1 - 23:3,OUT,1383440,0.9305419921875,1,,visible
1 - 23:4,OUT,1384160,0.19861865043640137,1,,visible
1 - 23:11,THROW IN,1391040,0.23791885375976562,1,,visible
1 - 23:12,THROW IN,1392320,0.9549560546875,1,,visible
1 - 23:12,DRIVE,1392960,0.18426513671875,1,,visible
1 - 23:13,DRIVE,1393920,0.942138671875,1,,visible
1 - 23:14,DRIVE,1394400,0.1080729141831398,1,,visible
1 - 23:15,PASS,1395520,0.1700286865234375,1,,visible
1 - 23:15,DRIVE,1395920,0.2968292236328125,1,,visible
1 - 23:17,HIGH PASS,1397200,0.11309814453125,1,,visible
1 - 23:17,PASS,1397520,0.9479166865348816,1,,visible
1 - 23:17,HEADER,1397680,0.227294921875,1,,visible
1 - 23:18,DRIVE,1398320,0.441009521484375,1,,visible
1 - 23:18,PASS,1398320,0.29646555582682294,1,,visible
1 - 23:19,DRIVE,1399760,0.1830799314710829,1,,visible
1 - 23:20,DRIVE,1400640,0.56488037109375,1,,visible
1 - 23:21,OUT,1401440,0.291015625,1,,visible
1 - 23:21,PASS,1401840,0.9105224609375,1,,visible
1 - 23:22,PASS,1402240,0.1102871365017361,1,,visible
1 - 23:22,DRIVE,1402880,0.9271240234375,1,,visible
1 - 23:23,PASS,1403520,0.18603515625,1,,visible
1 - 23:23,HIGH PASS,1403600,0.272918701171875,1,,visible
1 - 23:23,CROSS,1403760,0.2249603271484375,1,,visible
1 - 23:24,BALL PLAYER BLOCK,1404320,0.141693115234375,1,,visible
1 - 23:24,HEADER,1404400,0.1368560791015625,1,,visible
1 - 23:24,HIGH PASS,1404720,0.3311309814453125,1,,visible
1 - 23:25,OUT,1405280,0.2710723876953125,1,,visible
1 - 23:25,HIGH PASS,1405600,0.17166227764553493,1,,visible
1 - 23:26,DRIVE,1406560,0.104248046875,1,,visible
1 - 23:27,DRIVE,1407920,0.206451416015625,1,,visible
1 - 23:28,PASS,1408240,0.1374053955078125,1,,visible
1 - 23:29,DRIVE,1409360,0.4937744140625,1,,visible
1 - 23:29,PASS,1409520,0.13758087158203125,1,,visible
1 - 23:30,DRIVE,1410880,0.3319091796875,1,,visible
1 - 23:31,PASS,1411520,0.133880615234375,1,,visible
1 - 23:31,DRIVE,1411840,0.1580047607421875,1,,visible
1 - 23:33,PASS,1413520,0.19297027587890625,1,,visible
1 - 23:33,DRIVE,1413760,0.14235687255859375,1,,visible
1 - 23:34,PASS,1414480,0.12310791015625,1,,visible
1 - 23:35,DRIVE,1415440,0.1657307893037796,1,,visible
1 - 23:35,PASS,1415520,0.10860443115234375,1,,visible
1 - 23:37,OUT,1417440,0.205841064453125,1,,visible
1 - 23:38,OUT,1418400,0.42510986328125,1,,visible
1 - 23:39,OUT,1419360,0.2033843994140625,1,,visible
1 - 24:2,OUT,1442320,0.13105249404907227,1,,visible
1 - 24:4,OUT,1444880,0.248779296875,1,,visible
1 - 24:6,OUT,1446000,0.19765090942382812,1,,visible
1 - 24:8,OUT,1448640,0.13591957092285156,1,,visible
1 - 24:9,OUT,1449600,0.26882171630859375,1,,visible
1 - 24:10,OUT,1450560,0.16128158569335938,1,,visible
1 - 24:11,OUT,1451760,0.1788311004638672,1,,visible
1 - 24:13,OUT,1453600,0.10438823699951172,1,,visible
1 - 24:21,THROW IN,1461520,0.61614990234375,1,,visible
1 - 24:21,HIGH PASS,1461600,0.3579254150390625,1,,visible
1 - 24:24,HEADER,1464960,0.934326171875,1,,visible
1 - 24:25,PASS,1465680,0.338623046875,1,,visible
1 - 24:26,DRIVE,1466640,0.976806640625,1,,visible
1 - 24:27,PASS,1467520,0.174468994140625,1,,visible
1 - 24:27,DRIVE,1467760,0.285919189453125,1,,visible
1 - 24:28,HIGH PASS,1468880,0.2283935546875,1,,visible
1 - 24:29,PASS,1469280,0.865478515625,1,,visible
1 - 24:29,BALL PLAYER BLOCK,1469360,0.14252853393554688,1,,visible
1 - 24:30,PASS,1470240,0.8121744990348816,1,,visible
1 - 24:30,DRIVE,1470800,0.5035307142469618,1,,visible
1 - 24:31,PASS,1471520,0.210205078125,1,,visible
1 - 24:31,DRIVE,1471680,0.7645263671875,1,,visible
1 - 24:32,HIGH PASS,1472320,0.11802291870117188,1,,visible
1 - 24:32,PASS,1472640,0.9422607421875,1,,visible
1 - 24:33,BALL PLAYER BLOCK,1473040,0.37713623046875,1,,visible
1 - 24:33,DRIVE,1473440,0.10610198974609375,1,,visible
1 - 24:33,PASS,1473600,0.3306732177734375,1,,visible
1 - 24:34,HIGH PASS,1474560,0.54736328125,1,,visible
1 - 24:34,PASS,1474720,0.5177001953125,1,,visible
1 - 24:34,BALL PLAYER BLOCK,1474880,0.16046142578125,1,,visible
1 - 24:35,DRIVE,1475120,0.4306640625,1,,visible
1 - 24:36,DRIVE,1476400,0.6741943359375,1,,visible
1 - 24:36,OUT,1476960,0.1346435546875,1,,visible
1 - 24:37,PASS,1477040,0.538330078125,1,,visible
1 - 24:37,DRIVE,1477600,0.1559600830078125,1,,visible
1 - 24:38,DRIVE,1478720,0.6134033203125,1,,visible
1 - 24:39,PASS,1479520,0.11552810668945312,1,,visible
1 - 24:39,DRIVE,1479680,0.2498931884765625,1,,visible
1 - 24:41,PASS,1481120,0.44683837890625,1,,visible
1 - 24:41,DRIVE,1481520,0.1073455810546875,1,,visible
1 - 24:41,OUT,1481600,0.1222873263888889,1,,visible
1 - 24:42,OUT,1482240,0.4599456787109375,1,,visible
1 - 24:42,DRIVE,1482480,0.18791961669921875,1,,visible
1 - 24:43,OUT,1483280,0.28334808349609375,1,,visible
1 - 24:43,PASS,1483520,0.154510498046875,1,,visible
1 - 24:44,OUT,1484240,0.51123046875,1,,visible
1 - 24:45,OUT,1485200,0.2198486328125,1,,visible
1 - 24:51,DRIVE,1491760,0.1695658415555954,1,,visible
1 - 24:52,CROSS,1492000,0.10919189453125,1,,visible
1 - 24:52,THROW IN,1492400,0.9005126953125,1,,visible
1 - 24:52,THROW IN,1492960,0.15183109707302517,1,,visible
1 - 24:53,PASS,1493520,0.11051177978515625,1,,visible
1 - 24:53,DRIVE,1493920,0.183990478515625,1,,visible
1 - 24:54,OUT,1494160,0.164703369140625,1,,visible
1 - 24:54,PASS,1494560,0.3015899658203125,1,,visible
1 - 24:55,PASS,1495600,0.223724365234375,1,,visible
1 - 24:55,OUT,1495760,0.179901123046875,1,,visible
1 - 24:56,DRIVE,1496240,0.20879745483398438,1,,visible
1 - 24:56,OUT,1496880,0.3066864013671875,1,,visible
1 - 24:57,OUT,1497760,0.15078867806328666,1,,visible
1 - 24:59,OUT,1499200,0.1296844482421875,1,,visible
1 - 25:2,OUT,1502320,0.12471723556518555,1,,visible
1 - 25:6,OUT,1506560,0.10477828979492188,1,,visible
1 - 25:7,THROW IN,1507360,0.10596656799316406,1,,visible
1 - 25:13,OUT,1513520,0.11444282531738281,1,,visible
1 - 25:23,HIGH PASS,1523600,0.543609619140625,1,,visible
1 - 25:23,PASS,1523600,0.17250823974609375,1,,visible
1 - 25:23,CROSS,1523680,0.2898661196231842,1,,visible
1 - 25:26,PASS,1526800,0.23591783311631945,1,,visible
